pret,descriere,link
8049,"Laptop Apple MacBook Pro 13-inch,True Tone, procesor Apple M1, 8 nuclee CPU si 8 nuclee GPU, 8GB, 512GB SSD, Space Grey, ROM KB",https://www.emag.ro/laptop-apple-macbook-pro-13-inch-true-tone-procesor-apple-m1-8-nuclee-cpu-si-8-nuclee-gpu-8gb-512gb-ssd-space-grey-rom-kb-myd92ro-a/pd/DP6BL7MBM/
7099,"Laptop ultraportabil Dell Vostro 5410 cu procesor Intel Core i7- 11370H, 14"", Full HD, 16GGB, 512GB SSD, NVIDIA GeForce MX450 2GB, Windows 10 Pro, Titan Grey",https://www.emag.ro/laptop-ultraportabil-dell-vostro-5410-cu-procesor-intel-core-i7-11370h-14-full-hd-16ggb-512gb-ssd-nvidia-geforce-mx450-2gb-windows-10-pro-titan-grey-n3005vn5410emeawp/pd/DXR47PMBM/
18899,"Laptop HP ZBook Fury 17 G7 cu procesor Intel Core i9-10885H, 17.3"", 4K, 32GB, 1TB SSD, Nividia Quadro RTX3000 6GB, Windows 10 Pro, Grey",https://www.emag.ro/laptop-hp-zbook-fury-17-g7-cu-procesor-intel-core-i9-10885h-17-3-4k-32gb-1tb-ssd-nividia-quadro-rtx3000-6gb-windows-10-pro-grey-119w4ea/pd/DFTP4XMBM/
4799,"Laptop MSI model Modern 14 B11SB-622XRO cu procesor Intel Core ® i5-1155G7, 14"" FHD, 8GB DDR 4, 512 SSD, GeForce® MX450 with 2GB GDDR5, MS DOS, Beige Mousse",https://www.emag.ro/laptop-msi-model-modern-14-b11sb-622xro-cu-procesor-intel-core-r-i5-1155g7-14-fhd-8gb-ddr-4-512-ssd-geforcer-mx450-with-2gb-gddr5-ms-dos-beige-mousse-9s7-14d215-622/pd/D6YM6XMBM/
6349,"Laptop Gaming HP Pavilion 17-cd1015nq cu procesor Intel Core i7-10750H, 17.3"", Full HD, 16GB, 512GB, Nvidia GeForce GTX 1650 4GB, Free DOS, Shadow Black",https://www.emag.ro/laptop-gaming-hp-pavilion-17-cd1015nq-cu-procesor-intel-core-i7-10750h-17-3-full-hd-16gb-512gb-nvidia-geforce-gtx-1650-4gb-free-dos-shadow-black-20d06ea/pd/D1HY5HMBM/
2449,"Laptop HP 250 G8 cu procesor Intel Celeron N4020, 15.6"", Full HD, 8GB, 256Gb SSD, Intel UHD Graphics, Free DOS, Silver",https://www.emag.ro/laptop-hp-250-g8-cu-procesor-intel-celeron-n4020-15-6-full-hd-8gb-256gb-ssd-intel-uhd-graphics-free-dos-silver-2x7w8ea/pd/D49VQXMBM/
2749,"Laptop ASUS X515EA cu procesor Intel® Core™ i3-1115G4, 15.6"", Full HD, 8GB, 256GB SSD, Intel® UHD Graphics, Windows 10 Home S, Transparent Silver",https://www.emag.ro/laptop-asus-x515ea-cu-procesor-intelr-coretm-i3-1115g4-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-windows-10-home-s-transparent-silver-x515ea-bq136t/pd/DJ771KMBM/
10899,"Laptop Lenovo ThinkPad T15 Gen 2 cu procesor Intel Core i7-1165G7, 15.6"", Full HD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-lenovo-thinkpad-t15-gen-2-cu-procesor-intel-core-i7-1165g7-15-6-full-hd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-10-pro-black-20w4008ari/pd/DM9VQXMBM/
5299,"Laptop ultraportabil Dell Vostro 5402 cu procesor Intel Core i7-1165G7, 14"", Full HD, 8GB, 1TB SSD, NVIDIA GeForce MX330 2GB, Windows 10 Pro, Gray",https://www.emag.ro/laptop-ultraportabil-dell-vostro-5402-cu-procesor-intel-core-i7-1165g7-14-full-hd-8gb-1tb-ssd-nvidia-geforce-mx330-2gb-windows-10-pro-gray-n7006vn5402emea01-2005-win-05/pd/D94Z0KMBM/
5199,"Laptop HP ProBook 450 G8 cu procesor Intel Core i5-1135G7, 15.6"", Full HD, 8GB, 512GB SSD, Intel Iris X Graphics, Windows 10 Pro, Silver",https://www.emag.ro/laptop-hp-probook-450-g8-cu-procesor-intel-core-i5-1135g7-15-6-full-hd-8gb-512gb-ssd-intel-iris-x-graphics-windows-10-pro-silver-2w8t4ea/pd/D3SJ1XMBM/
8799,"Laptop 2 in 1 HP Spectre x360 15-eb1002nn cu procesor Intel® Core™ i7-1165G7, 15.6"", 4K, 16GB, 1TB SSD, Intel® Iris® Xᵉ Graphics, Windows 10 Home, Nightfall Black",https://www.emag.ro/laptop-2-in-1-hp-spectre-x360-15-eb1002nn-cu-procesor-intelr-coretm-i7-1165g7-15-6-4k-16gb-1tb-ssd-intelr-irisr-x-graphics-windows-10-home-nightfall-black-3b6m3ea/pd/DVTP4XMBM/
4699,"Laptop 2 in 1 Dell Inspiron 14 5406 cu procesor Intel Core i5-1135G7, 14.0"" FHD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Home, Titan Gray",https://www.emag.ro/laptop-2-in-1-dell-inspiron-14-5406-cu-procesor-intel-core-i5-1135g7-14-0-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-windows-10-home-titan-gray-di5406fi51135g78gb512gbw3y-05/pd/D3D0QXMBM/
5999,"Laptop Lenovo ThinkPad E15 Gen 2 cu procesor Intel Core i5-1135G7, 15.6"", Full HD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Free DOS, Black",https://www.emag.ro/laptop-lenovo-thinkpad-e15-gen-2-cu-procesor-intel-core-i5-1135g7-15-6-full-hd-16gb-512gb-ssd-intel-iris-xe-graphics-free-dos-black-20td003lri/pd/DB9VQXMBM/
7799,"Laptop ultraportabil HP EliteBook 840 G8 cu procesor Intel Core i5-1135G7, 14"", Full HD, 16GB, 512GB SSD, Intel Iris X Graphics, Windows 10 Pro, Silver",https://www.emag.ro/laptop-ultraportabil-hp-elitebook-840-g8-cu-procesor-intel-core-i5-1135g7-14-full-hd-16gb-512gb-ssd-intel-iris-x-graphics-windows-10-pro-silver-336k7ea/pd/DKSJ1XMBM/
6699,"Laptop ultraportabil Lenovo ThinkPad L14 Gen 2 cu procesor AMD Ryzen 7 PRO 5850U, 14"", Full HD, 16GB, 512GB SSD, AMD Radeon Graphics, Free DOS, Black",https://www.emag.ro/laptop-ultraportabil-lenovo-thinkpad-l14-gen-2-cu-procesor-amd-ryzen-7-pro-5850u-14-full-hd-16gb-512gb-ssd-amd-radeon-graphics-free-dos-black-20x5003nri/pd/D39VQXMBM/
6299,"Laptop Dell Vostro 5510 cu procesor Intel Core i5-11300H up to 4.4 GHz, 15.6"" FHD, 16GB, 512GB SSD, NVIDIA GeForce MX450 2GB, Windows 10 Pro, Titan Gray",https://www.emag.ro/laptop-dell-vostro-5510-cu-procesor-intel-core-i5-11300h-up-to-4-4-ghz-15-6-fhd-16gb-512gb-ssd-nvidia-geforce-mx450-2gb-windows-10-pro-titan-gray-n4008vn5510emea01-2201-win-fgp-05/pd/D7D0QXMBM/
7099,"Laptop Lenovo ThinkPad L15 Gen 2 cu procesor AMD Ryzen 5 PRO 5650U, 15.6"", Full HD, 16GB, 512GB SSD, AMD Radeon Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-lenovo-thinkpad-l15-gen-2-cu-procesor-amd-ryzen-5-pro-5650u-15-6-full-hd-16gb-512gb-ssd-amd-radeon-graphics-windows-10-pro-black-20x7004jri/pd/DY9VQXMBM/
5847,"Laptop HP ENVY 13-ba1027nn cu procesor Intel® Core™ i5-1135G7, 13.3"", Full HD, 16GB, 512GB SSD, Intel® Iris® Xᵉ Graphics, Windows 10 Home, Silver",https://www.emag.ro/laptop-hp-envy-13-ba1027nn-cu-procesor-intelr-coretm-i5-1135g7-13-3-full-hd-16gb-512gb-ssd-intelr-irisr-x-graphics-windows-10-home-silver-3a8r1ea/pd/DMZ32XMBM/
3399,"Laptop Lenovo IdeaPad 3 15ITL6 cu procesor Intel Core i5-1135G7, 15.6"", Full HD, 8GB, 256GB SSD, Intel Iris Xe Graphics, Free DOS, Arctic Grey",https://www.emag.ro/laptop-lenovo-ideapad-3-15itl6-cu-procesor-intel-core-i5-1135g7-15-6-full-hd-8gb-256gb-ssd-intel-iris-xe-graphics-free-dos-arctic-grey-82h801f5rm/pd/DJSV1XMBM/
6899,"Laptop Lenovo ThinkPad L15 Gen 2 cu procesor Intel Core i5-1135G7, 15.6"", Full HD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-lenovo-thinkpad-l15-gen-2-cu-procesor-intel-core-i5-1135g7-15-6-full-hd-8gb-512gb-ssd-intel-iris-xe-graphics-windows-10-pro-black-20x30052ri/pd/D79VQXMBM/
4948,"Laptop ultraportabil Dell Vostro 3400 cu procesor Intel Core i5-1135G7, 14"", Full HD, 8GB, 256GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-ultraportabil-dell-vostro-3400-cu-procesor-intel-core-i5-1135g7-14-full-hd-8gb-256gb-ssd-intel-iris-xe-graphics-windows-10-pro-black-n4011vn3400emea01-2105-win-05/pd/DB4Z0KMBM/
2449,"Laptop HP 255 G8 cu procesor AMD Ryzen 3 3250U, 15.6"", Full HD, 8GB, 256GB SSD, AMD Graphics, Free DOS, Dark Ash Silver",https://www.emag.ro/laptop-hp-255-g8-cu-procesor-amd-ryzen-3-3250u-15-6-full-hd-8gb-256gb-ssd-amd-graphics-free-dos-dark-ash-silver-27k51ea/pd/DJJJ1XMBM/
6399,"Laptop Lenovo ThinkPad E15 Gen 2 cu procesor Intel Core i5-1135G7, 15.6"", Full HD, 16GB, 512GB SSD, NVIDIA GeForce MX450 2GBFree DOS, Black",https://www.emag.ro/laptop-lenovo-thinkpad-e15-gen-2-cu-procesor-intel-core-i5-1135g7-15-6-full-hd-16gb-512gb-ssd-nvidia-geforce-mx450-2gbfree-dos-black-20td003pri/pd/D29VQXMBM/
5950,"Laptop ultraportabil Lenovo Yoga Slim 7 14IIL05 cu procesor Intel® Core™ i5-1035G4, 14"" Full HD, 16GB, 512GB SSD, Intel® Iris® Plus Graphics, Windows 10 Home, Orchid",https://www.emag.ro/laptop-ultraportabil-lenovo-yoga-slim-7-14iil05-cu-procesor-intelr-coretm-i5-1035g4-14-full-hd-16gb-512gb-ssd-intelr-irisr-plus-graphics-windows-10-home-orchid-82a1009nrm/pd/DLDP03MBM/
6187,"Laptop ultraportabil Lenovo Thinkpad E1 cu procesor Intel® Core™ i5-1135G7 pana la 4.20 GHz, 14"", Full HD, 16GB, 512GB SSD, Intel UHD Graphics, Free DOS, Black",https://www.emag.ro/laptop-ultraportabil-lenovo-thinkpad-e1-cu-procesor-intelr-coretm-i5-1135g7-pana-la-4-20-ghz-14-full-hd-16gb-512gb-ssd-intel-uhd-graphics-free-dos-black-20ta0024ri/pd/DDL98DMBM/
10899,"Laptop Lenovo ThinkPad T14 Gen 2 cu procesor Intel Core i7-1165G7, 14"", Ful HD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro 64, Black",https://www.emag.ro/laptop-lenovo-thinkpad-t14-gen-2-cu-procesor-intel-core-i7-1165g7-14-ful-hd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-10-pro-64-black-20w0009xri/pd/DGXVQXMBM/
13199,"Laptop Apple MacBook Pro 14 (2021) cu procesor Apple M1 Pro, 10 nuclee CPU and 16 nuclee GPU, 16GB, 1TB SSD, Space Grey, RO Kb",https://www.emag.ro/laptop-apple-macbook-pro-14-2021-cu-procesor-apple-m1-pro-10-nuclee-cpu-and-16-nuclee-gpu-16gb-1tb-ssd-space-grey-ro-kb-mkgq3ro-a/pd/D60SVXMBM/
9282,"Laptop HP ENVy 15-ep0003nq cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 15.6"", Full HD, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1650 Ti 4GB, Windows 10 Home, Natural silver",https://www.emag.ro/laptop-hp-envy-15-ep0003nq-cu-procesor-intelr-coretm-i7-10750h-pana-la-5-00-ghz-15-6-full-hd-16gb-512gb-ssd-nvidiar-geforcer-gtx-1650-ti-4gb-windows-10-home-natural-silver-238w7ea/pd/DMHJ12MBM/
6188,"Laptop HP Envy x360 13-ay0006nn, AMD Ryzen 5 4500U pana la 4.0GHz, 13.3"" Full HD Touch, 8GB, SSD 1TB, AMD Radeon Graphics, Windows 10 Home, Negru",https://www.emag.ro/laptop-hp-envy-x360-13-ay0006nn-amd-ryzen-5-4500u-pana-la-4-0ghz-13-3-full-hd-touch-8gb-ssd-1tb-amd-radeon-graphics-windows-10-home-negru-ax2t294ea/pd/DZSRWPMBM/
5259,"Laptop Gaming Acer Aspire 7 A715-41G cu procesor AMD Ryzen 5 3550H pana la 3.70 GHz, 15.6"", Full HD, IPS, 8GB, 512GB SSD, NVIDIA GeForce GTX 1650 4GB, No OS, Black",https://www.emag.ro/laptop-gaming-acer-aspire-7-a715-41g-cu-procesor-amd-ryzen-5-3550h-pana-la-3-70-ghz-15-6-full-hd-ips-8gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-no-os-black-nh-q8lex-002/pd/D1LPQYMBM/
5799,"Laptop ultraportabil HP ProBook 440 G8 Intel Core i7-1165G7, 14"", Full HD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Silver",https://www.emag.ro/laptop-ultraportabil-hp-probook-440-g8-intel-core-i7-1165g7-14-full-hd-8gb-512gb-ssd-intel-iris-xe-graphics-windows-10-pro-silver-2x7q8ea/pd/DZ9VQXMBM/
13199,"Laptop Apple MacBook Pro 16 (2021) cu procesor Apple M1 Pro, 10 nuclee CPU and 16 nuclee GPU, 16GB, 512GB SSD, Silver, Int KB",https://www.emag.ro/laptop-apple-macbook-pro-16-2021-cu-procesor-apple-m1-pro-10-nuclee-cpu-and-16-nuclee-gpu-16gb-512gb-ssd-silver-int-kb-mk1e3ze-a/pd/DC0SVXMBM/
14299,"Laptop Apple MacBook Pro 16 (2021) cu procesor Apple M1 Pro, 10 nuclee CPU and 16 nuclee GPU, 16GB, 1TB SSD, Silver, RO Kb",https://www.emag.ro/laptop-apple-macbook-pro-16-2021-cu-procesor-apple-m1-pro-10-nuclee-cpu-and-16-nuclee-gpu-16gb-1tb-ssd-silver-ro-kb-mk1f3ro-a/pd/DL0SVXMBM/
14557,"Laptop Lenovo ThinkPad X1 Fold G1 R cu procesor Intel Core i5-L16G7 pana la 3.00 GHz, 13.3"", QXGA, OLED, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro 64, Black",https://www.emag.ro/laptop-lenovo-thinkpad-x1-fold-g1-r-cu-procesor-intel-core-i5-l16g7-pana-la-3-00-ghz-13-3-qxga-oled-8gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-64-black-20rl000fri/pd/DCCR2KMBM/
3094,"Laptop LENOVO IdeaPad 3 15ARE05, AMD Ryzen 3 4300U pana la 3.7GHz, 15.6"" Full HD, 4GB, SSD 256GB, AMD Radeon Graphics, Windows 10 Home S, Gri",https://www.emag.ro/laptop-lenovo-ideapad-3-15are05-amd-ryzen-3-4300u-pana-la-3-7ghz-15-6-full-hd-4gb-ssd-256gb-amd-radeon-graphics-windows-10-home-s-gri-ax81w4007nrm/pd/DDK4BPMBM/
3798,"Laptop Lenovo IdeaPad 3 15ADA05 cu procesor AMD Ryzen 7 3700U pana la 4.00 GHz, 15.6"", Full HD, 8GB, 512GB SSD, AMD Radeon RX Vega 10 Graphics, Free DOS, Abyss Blue",https://www.emag.ro/laptop-lenovo-ideapad-3-15ada05-cu-procesor-amd-ryzen-7-3700u-pana-la-4-00-ghz-15-6-full-hd-8gb-512gb-ssd-amd-radeon-rx-vega-10-graphics-free-dos-abyss-blue-81w1002srm/pd/DYHPXYMBM/
6136,"Laptop ultraportabil ASUS ZenBook 14 UX425EA cu procesor Intel Core i5-1135G7 pana la 4.2GHz, 14"", Full HD, 8GB, SSD 512GB, Intel Iris Xe, Windows 10 Home, Pine Grey",https://www.emag.ro/laptop-ultraportabil-asus-zenbook-14-ux425ea-cu-procesor-intel-core-i5-1135g7-pana-la-4-2ghz-14-full-hd-8gb-ssd-512gb-intel-iris-xe-windows-10-home-pine-grey-ux425ea-ki414t/pd/DK4BYHMBM/
4284,"Laptop HP 14s-fq0002nq, AMD Ryzen 7 4700U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics, Windows 10 Home, Argintiu",https://www.emag.ro/laptop-hp-14s-fq0002nq-amd-ryzen-7-4700u-pana-la-4-2ghz-14-full-hd-8gb-ssd-256gb-amd-radeon-graphics-windows-10-home-argintiu-ax1k5w3ea/pd/DFY9BXMBM/
8999,"Laptop HP EliteBook 840 G8 cu procesor Intel Core i7-1165G7, 14"", Full HD, 16GB, 512GB SSD, Intel Iris X Graphics, Windows 10 Pro, Silver",https://www.emag.ro/laptop-hp-elitebook-840-g8-cu-procesor-intel-core-i7-1165g7-14-full-hd-16gb-512gb-ssd-intel-iris-x-graphics-windows-10-pro-silver-358n8ea/pd/DS9VQXMBM/
7399,"Laptop Lenovo ThinkPad E15 Gen 3 cu procesor AMD Ryzen 7 5700U, 15.6"", Full HD, 16GB, 512GB SSD, AMD Radeon Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-lenovo-thinkpad-e15-gen-3-cu-procesor-amd-ryzen-7-5700u-15-6-full-hd-16gb-512gb-ssd-amd-radeon-graphics-windows-10-pro-black-20yg003vri/pd/DT9VQXMBM/
4249,"Laptop HP 15s-fq2009nq cu procesor Intel® Core™ i7-1165G7, 15.6"", Full HD, 8GB, 256GB SSD, Intel® Iris® Xᵉ Graphics, Free DOS, Grey",https://www.emag.ro/laptop-hp-15s-fq2009nq-cu-procesor-intelr-coretm-i7-1165g7-15-6-full-hd-8gb-256gb-ssd-intelr-irisr-x-graphics-free-dos-grey-2l9w1ea/pd/DGWD3PMBM/
6599,"Laptop Gaming HP Pavilion 15-dk1019nq cu procesor Intel® Core™ i7-10750H, 15.6"", Full HD, 16GB, 256GB SSD + 1TB HDD, NVIDIA® GeForce® GTX 1650 4GB, Free DOS, Black",https://www.emag.ro/laptop-gaming-hp-pavilion-15-dk1019nq-cu-procesor-intelr-coretm-i7-10750h-15-6-full-hd-16gb-256gb-ssd-1tb-hdd-nvidiar-geforcer-gtx-1650-4gb-free-dos-black-1k6b7ea/pd/DVHY5HMBM/
18999,"Laptop DELL XPS 15 (9510), Intel Core i9-11900H 4.9 GHz, 15.6 inch, UHD+ Touch, 32GB RAM, 1TB SSD, RTX 3050Ti, Platinum Silver cu palmrest Black carbon fiber",https://www.emag.ro/laptop-dell-xps-15-9510-intel-core-i9-11900h-4-9-ghz-15-6-inch-uhd-touch-32gb-ram-1tb-ssd-rtx-3050ti-platinum-silver-cu-palmrest-black-carbon-fiber-dxps9510ui911900h32gb1tb4g/pd/DJN38HMBM/
4029,"Laptop Dell Latitude 5410, Intel® Core™ i5-10210U, 8GB DDR4, SSD 256GB, Intel® UHD Graphics, Linux",https://www.emag.ro/laptop-dell-latitude-5410-intelr-coretm-i5-10210u-8gb-ddr4-ssd-256gb-intelr-uhd-graphics-linux-n001l541014emea-u/pd/DV0T13MBM/
3659,"Laptop 2-in-1 Dell Inspiron 5406 cu procesor Intel Core i3-1115G4, 14inch Touch, RAM 4GB, SSD 256GB, Intel UHD Graphics, Windows 10 S, Titan Grey",https://www.emag.ro/laptop-2-in-1-dell-inspiron-5406-cu-procesor-intel-core-i3-1115g4-14inch-touch-ram-4gb-ssd-256gb-intel-uhd-graphics-windows-10-s-titan-grey-di145406i34256whs/pd/D23NXHMBM/
6902,"Laptop Gaming HP Pavilion 15-dk1025nq, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti Max-Q 6GB, Free DOS, Negru",https://www.emag.ro/laptop-gaming-hp-pavilion-15-dk1025nq-intel-core-i5-10300h-pana-la-4-5ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-gtx-1660-ti-max-q-6gb-free-dos-negru-ax1k1w6ea/pd/DT918HMBM/
3855,"Laptop HP 15s-eq2027nq cu procesor AMD Ryzen 3 5300U, 15.6"", Full HD, 8GB, 512GB SSD, AMD Radeon Integrated Graphics, Free DOS, Natural Silver",https://www.emag.ro/laptop-hp-15s-eq2027nq-cu-procesor-amd-ryzen-3-5300u-15-6-full-hd-8gb-512gb-ssd-amd-radeon-integrated-graphics-free-dos-natural-silver-3a8t7ea/pd/D1341HMBM/
3855,"Laptop LENOVO IdeaPad 3 15ARE05, AMD Ryzen 5 4500U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Free DOS, gri",https://www.emag.ro/laptop-lenovo-ideapad-3-15are05-amd-ryzen-5-4500u-pana-la-4-0ghz-15-6-full-hd-8gb-ssd-512gb-amd-radeon-graphics-free-dos-gri-81w4004arm/pd/DZTF90MBM/
4899,"Laptop ultraportabil HP ProBook 440 G8 cu procesor Intel Core i5-1135G7, 14"", Full HD, 8GB, 256GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Silver",https://www.emag.ro/laptop-ultraportabil-hp-probook-440-g8-cu-procesor-intel-core-i5-1135g7-14-full-hd-8gb-256gb-ssd-intel-iris-xe-graphics-windows-10-pro-silver-2x7r1ea/pd/DL9VQXMBM/
4000,"Laptop HP 15s-eq1037nq cu procesor AMD Ryzen™ 5 4500U pana la 4.00 GHz, 15.6"", Full HD, 16GB, 512GB SSD, AMD Radeon Integrated Graphics, Windows 10 Home, Black",https://www.emag.ro/laptop-hp-15s-eq1037nq-cu-procesor-amd-ryzentm-5-4500u-pana-la-4-00-ghz-15-6-full-hd-16gb-512gb-ssd-amd-radeon-integrated-graphics-windows-10-home-black-1k9x0ea/pd/D9V8P7MBM/
4049,"Laptop Gaming Lenovo Legion 5 15IMH05 cu procesor Intel Core i5-10300H pana la 4.50 GHz, 15.6"", Full HD, IPS, 8GB, 512GB SSD, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, Black",https://www.emag.ro/laptop-gaming-lenovo-legion-5-15imh05-cu-procesor-intel-core-i5-10300h-pana-la-4-50-ghz-15-6-full-hd-ips-8gb-512gb-ssd-nvidia-geforce-gtx-1650-ti-4gb-free-dos-black-82au00mxrm/pd/D0X8HTMBM/
20111,"Laptop HP ZBook 17 G6, 17.3"" Full HD, Intel Core I7-9850H, 64GB RAM, 2TB SSD, RTX 4000 8GB, Win 10 Pro",https://www.emag.ro/laptop-hp-zbook-17-g6-17-3-full-hd-intel-core-i7-9850h-64gb-ram-2tb-ssd-rtx-4000-8gb-win-10-pro-6ck23av-64/pd/DSM039MBM/
3499,"Laptop Lenovo IdeaPad 3 15IIL05 cu procesor Intel® Core™ i7-1065G7, 15.6"" Full HD, 8GB, 256GB SSD, Intel® Iris® Plus Graphics, FreeDOS, Platinum Grey",https://www.emag.ro/laptop-lenovo-ideapad-3-15iil05-cu-procesor-intelr-coretm-i7-1065g7-15-6-full-hd-8gb-256gb-ssd-intelr-irisr-plus-graphics-freedos-platinum-grey-81we00r3rm/pd/DG3P03MBM/
7259,"Laptop Gaming ASUS ROG Zephyrus G14 GA401IU cu procesor AMD Ryzen™ 7 4800HS pana la 4.20 GHz, 14"", Full HD, 120Hz, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1660Ti Max-Q Design 6GB, Windows 10 Home, Eclipse Gray, Anime Matrix LED Version",https://www.emag.ro/laptop-gaming-asus-rog-zephyrus-g14-ga401iu-cu-procesor-amd-ryzentm-7-4800hs-pana-la-4-20-ghz-14-full-hd-120hz-16gb-512gb-ssd-nvidiar-geforcer-gtx-1660ti-max-q-design-6gb-windows-10-home-eclipse-gray-/pd/DWBT6YMBM/
11424,"Laptop 2 in 1 HP Spectre x360 14-ea0009nn cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 13.5"", 2K, 16GB, 1TB SSD, Intel® Iris® Xᵉ Graphics, Windows 10 Home, Natural silver",https://www.emag.ro/laptop-2-in-1-hp-spectre-x360-14-ea0009nn-cu-procesor-intelr-coretm-i7-1165g7-pana-la-4-70-ghz-13-5-2k-16gb-1tb-ssd-intelr-irisr-x-graphics-windows-10-home-natural-silver-3a8r7ea/pd/DH9KVKMBM/
3212,"Laptop ultraportabil Lenovo IdeaPad 3 14IIL05 cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Free DOS, Platinum Grey",https://www.emag.ro/laptop-ultraportabil-lenovo-ideapad-3-14iil05-cu-procesor-intel-core-i3-1005g1-pana-la-3-40-ghz-14-full-hd-8gb-256gb-ssd-intel-uhd-graphics-free-dos-platinum-grey-81wd00uerm/pd/DB6V5TMBM/
8099,"Laptop ultraportabil ASUS ExpertBook B9400CEA cu prpocesor Intel® Core™ i5-1135G7, 14"", Full HD, 16GB, 512SSD, Intel® Iris Xe Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-ultraportabil-asus-expertbook-b9400cea-cu-prpocesor-intelr-coretm-i5-1135g7-14-full-hd-16gb-512ssd-intelr-iris-xe-graphics-windows-10-pro-black-b9400cea-kc0524r/pd/D2SJ1XMBM/
6699,"Laptop Lenovo ThinkPad L15 Gen 2 cu procesor AMD Ryzen 7 PRO 5850U, 15.6"", Full HD, 16GB, 512GB SSD, AMD Radeon Graphics, Free DOS, Black",https://www.emag.ro/laptop-lenovo-thinkpad-l15-gen-2-cu-procesor-amd-ryzen-7-pro-5850u-15-6-full-hd-16gb-512gb-ssd-amd-radeon-graphics-free-dos-black-20x7004lri/pd/DRJJ1XMBM/
4799,"Laptop HP Pavilion, 13.3"" WUXGA, Ryzen 5 5600U pana la 4.2 GHz , 8 GB RAM, 512 GB SSD, Windows 10 Home, Silver DDR4",https://www.emag.ro/laptop-hp-pavilion-13-3-wuxga-ryzen-5-5600u-pana-la-4-2-ghz-8-gb-ram-512-gb-ssd-windows-10-home-silver-ddr4-pky875558/pd/DMBGB9MBM/
2258,"Laptop Dell Inspiron 3501, Intel Core i3-1005G1, 15.6inch, RAM 4GB, SSD 256GB, Intel UHD Graphics, Windows 10 S, Black",https://www.emag.ro/laptop-dell-inspiron-3501-intel-core-i3-1005g1-15-6inch-ram-4gb-ssd-256gb-intel-uhd-graphics-windows-10-s-black-di3501i34256whs/pd/DNHX3KMBM/
6069,"Laptop 2 in 1 HP Envy x360 13-bd0036nn, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD Touch, 8GB, SSD 256GB, Intel Iris Xe Graphics, Windows 10 Home, Argintiu",https://www.emag.ro/laptop-2-in-1-hp-envy-x360-13-bd0036nn-intel-core-i5-1135g7-pana-la-4-2ghz-13-3-full-hd-touch-8gb-ssd-256gb-intel-iris-xe-graphics-windows-10-home-argintiu-ax3a8w3ea/pd/D5SRWPMBM/
14299,"Laptop Apple MacBook Pro 16 (2021) cu procesor Apple M1 Pro, 10 nuclee CPU and 16 nuclee GPU, 16GB, 1TB SSD, Space Grey, Int KB",https://www.emag.ro/laptop-apple-macbook-pro-16-2021-cu-procesor-apple-m1-pro-10-nuclee-cpu-and-16-nuclee-gpu-16gb-1tb-ssd-space-grey-int-kb-mk193ze-a/pd/DJ0SVXMBM/
5799,"Laptop ultraportabil ASUS ExpertBook B1400CEAE Intel® Core™ i5-1135G7, 14"", Full HD, 16GB, 512GB SSD, Intel Iris Xᵉ Graphics, Windows 10 Pro, Star Black",https://www.emag.ro/laptop-ultraportabil-asus-expertbook-b1400ceae-intelr-coretm-i5-1135g7-14-full-hd-16gb-512gb-ssd-intel-iris-x-graphics-windows-10-pro-star-black-b1400ceae-eb1852r/pd/D5JJ1XMBM/
